Timecode	Success	Fail	avgTime
2016-03-15T02:04:01	20	0	0.043968677520752
2016-03-15T02:06:02	20	0	0.0424757957458496
2016-03-15T02:08:01	20	0	0.0532505035400391
2016-03-15T02:10:01	20	0	0.0546082019805908
2016-03-15T02:12:02	20	0	0.0431296348571777
2016-03-15T02:14:02	20	0	0.0448117136955261
2016-03-15T02:16:01	20	0	0.0462170481681824
2016-03-15T02:18:01	20	0	0.0540578722953796
2016-03-15T02:20:02	20	0	0.0438485860824585
2016-03-15T02:22:02	20	0	0.0429647326469421
2016-03-15T02:24:01	20	0	0.0429815292358398
2016-03-15T02:26:01	20	0	0.0559147834777832
2016-03-15T02:28:02	10	10	5.98286271095276
2016-03-15T02:30:02	20	0	0.045064389705658
2016-03-15T02:32:02	20	0	0.143768489360809
2016-03-15T02:34:01	18	2	1.04381054639816
2016-03-15T02:36:01	20	0	0.0444487690925598
2016-03-15T02:38:01	20	0	0.0437875032424927
2016-03-15T02:40:02	20	0	0.0445057511329651
2016-03-15T02:42:02	20	0	0.047562313079834
2016-03-15T02:44:01	20	0	0.0534790277481079
2016-03-15T02:46:01	20	0	0.0444669604301453
2016-03-15T02:48:02	20	0	0.0519583463668823
2016-03-15T02:50:01	20	0	0.0450528740882874
2016-03-15T02:52:01	19	1	0.543936014175415
2016-03-15T02:54:01	20	0	0.0440757989883423
2016-03-15T02:56:02	20	0	0.0489087462425232
2016-03-15T02:58:01	20	0	0.0552873253822327
2016-03-15T03:00:02	20	0	0.0451882481575012
2016-03-15T03:02:01	20	0	0.0444377064704895
2016-03-15T03:04:01	20	0	0.0422176003456116
2016-03-15T03:06:01	20	0	0.0441641449928284
2016-03-15T03:08:01	20	0	0.0521879553794861
2016-03-15T03:10:01	20	0	0.0548002600669861
2016-03-15T03:12:01	20	0	0.0449157476425171
2016-03-15T03:14:01	20	0	0.046195125579834
2016-03-15T03:16:02	20	0	0.0442055940628052
2016-03-15T03:18:01	19	1	0.550590634346008
2016-03-15T03:20:01	20	0	0.0434888601303101
2016-03-15T03:22:01	20	0	0.0470629572868347
2016-03-15T03:24:02	20	0	0.0439297556877136
2016-03-15T03:26:02	20	0	0.0437740802764893
2016-03-15T03:28:01	20	0	0.0472861886024475
2016-03-15T03:30:01	20	0	0.0439839482307434
2016-03-15T03:32:01	20	0	0.0431431889533997
2016-03-15T03:34:02	20	0	0.0453867554664612
2016-03-15T03:36:01	20	0	0.0484892964363098
2016-03-15T03:38:01	20	0	0.0433799028396606
2016-03-15T03:40:06	20	0	0.0502770304679871
2016-03-15T03:42:03	20	0	0.0454130887985229
2016-03-15T03:44:01	20	0	0.0452235221862793
2016-03-15T03:46:02	20	0	0.0421827673912048
2016-03-15T03:48:02	20	0	0.0489868521690369
2016-03-15T03:50:01	20	0	0.0439594864845276
2016-03-15T03:52:01	20	0	0.0540124535560608
2016-03-15T03:54:02	20	0	0.0434302449226379
2016-03-15T03:56:02	20	0	0.0464309334754944
2016-03-15T03:58:01	20	0	0.0531413674354553
2016-03-15T04:00:01	20	0	0.0441266894340515
2016-03-15T04:02:02	20	0	0.0465931177139282
2016-03-15T04:04:01	20	0	0.0482911944389343
2016-03-15T04:06:01	20	0	0.0436807870864868
2016-03-15T04:08:01	20	0	0.0450753450393677
2016-03-15T04:10:02	20	0	0.0445402860641479
2016-03-15T04:12:01	20	0	0.0441638112068176
2016-03-15T04:14:01	20	0	0.0506893634796143
2016-03-15T04:16:01	20	0	0.0431086421012878
2016-03-15T04:18:02	20	0	0.0425379157066345
2016-03-15T04:20:02	20	0	0.0438740015029907
2016-03-15T04:22:01	20	0	0.0420328378677368
2016-03-15T04:24:01	20	0	0.0434620141983032
2016-03-15T04:26:01	20	0	0.0437453627586365
2016-03-15T04:28:01	20	0	0.0438264489173889
2016-03-15T04:30:02	20	0	0.0444726586341858
2016-03-15T04:32:01	20	0	0.0444454193115234
2016-03-15T04:34:01	19	1	0.586398780345917
2016-03-15T04:36:01	20	0	0.0453397989273071
2016-03-15T04:38:01	20	0	0.0444418907165527
2016-03-15T04:40:01	20	0	0.0449288010597229
2016-03-15T04:42:02	20	0	0.0414390921592712
2016-03-15T04:44:01	20	0	0.0449024200439453
2016-03-15T04:46:01	20	0	0.0543668627738953
2016-03-15T04:48:02	20	0	0.0444592356681824
2016-03-15T04:50:02	20	0	0.0456018567085266
2016-03-15T04:52:01	20	0	0.044303286075592
2016-03-15T04:54:01	20	0	0.0448721051216125
2016-03-15T04:56:01	20	0	0.0555664420127869
2016-03-15T04:58:02	20	0	0.0458934426307678
2016-03-15T05:00:01	20	0	0.0435142159461975
2016-03-15T05:02:01	18	2	1.04354059696198
2016-03-15T05:04:01	20	0	0.0450683355331421
2016-03-15T05:06:02	20	0	0.0435615539550781
2016-03-15T05:08:01	20	0	0.0413183808326721
2016-03-15T05:10:01	20	0	0.0447167992591858
2016-03-15T05:12:01	20	0	0.0436103224754334
2016-03-15T05:14:01	20	0	0.0440163016319275
2016-03-15T05:16:02	20	0	0.0437150120735168
2016-03-15T05:18:02	20	0	0.0535571217536926
2016-03-15T05:20:01	20	0	0.0440720558166504
2016-03-15T05:22:02	20	0	0.0438379168510437
2016-03-15T05:24:02	20	0	0.0459769129753113
2016-03-15T05:26:01	19	1	0.55023181438446
2016-03-15T05:28:01	20	0	0.0460635900497437
2016-03-15T05:30:01	20	0	0.0435314655303955
2016-03-15T05:32:02	20	0	0.0461104154586792
2016-03-15T05:34:01	20	0	0.0437617063522339
2016-03-15T05:36:01	20	0	0.0440707087516785
2016-03-15T05:38:01	20	0	0.0435662150382996
2016-03-15T05:40:01	20	0	0.043584418296814
2016-03-15T05:42:02	20	0	0.0427655100822449
2016-03-15T05:44:01	20	0	0.0441439628601074
2016-03-15T05:46:01	20	0	0.0437062859535217
2016-03-15T05:48:01	20	0	0.0436072707176208
2016-03-15T05:50:02	20	0	0.0447306513786316
2016-03-15T05:52:02	20	0	0.0445186257362366
2016-03-15T05:54:01	20	0	0.0442931056022644
2016-03-15T05:56:01	19	1	0.541664516925812
2016-03-15T05:58:01	20	0	0.0535987019538879
2016-03-15T06:00:02	20	0	0.044456136226654
2016-03-15T06:02:01	20	0	0.0413961410522461
2016-03-15T06:04:01	20	0	0.0423354864120483
2016-03-15T06:06:01	20	0	0.0440349459648132
2016-03-15T06:08:02	20	0	0.0552203297615051
2016-03-15T06:10:01	20	0	0.0679727554321289
2016-03-15T06:12:02	20	0	0.0472057461738586
2016-03-15T06:14:01	20	0	0.0463402271270752
2016-03-15T06:16:01	20	0	0.0452930450439453
2016-03-15T06:18:01	20	0	0.0499171614646912
2016-03-15T06:20:02	17	3	1.54592128992081
2016-03-15T06:22:01	20	0	0.0449223041534424
2016-03-15T06:24:01	20	0	0.0446110010147095
2016-03-15T06:26:01	20	0	0.0434248208999634
2016-03-15T06:28:01	20	0	0.0469388008117676
2016-03-15T06:30:02	20	0	0.0456752061843872
2016-03-15T06:32:01	20	0	0.0528055191040039
2016-03-15T06:34:01	20	0	0.0522415637969971
2016-03-15T06:36:02	20	0	0.044850742816925
2016-03-15T06:38:01	20	0	0.0556450963020325
2016-03-15T06:40:01	20	0	0.0456585168838501
2016-03-15T06:42:01	20	0	0.0440714359283447
2016-03-15T06:44:02	19	1	0.549072706699371
2016-03-15T06:46:01	20	0	0.0556598424911499
2016-03-15T06:48:01	20	0	0.0429162979125977
2016-03-15T06:50:01	20	0	0.0444329619407654
2016-03-15T06:52:02	19	1	0.548005378246307
2016-03-15T06:54:01	20	0	0.0425682187080383
2016-03-15T06:56:01	20	0	0.0439005613327026
2016-03-15T06:58:01	20	0	0.0470829129219055
2016-03-15T07:00:02	20	0	0.0439147353172302
2016-03-15T07:02:01	20	0	0.0450646162033081
2016-03-15T07:04:01	20	0	0.167874670028687
2016-03-15T07:06:01	20	0	0.0918821811676025
2016-03-15T07:08:01	20	0	0.0443146228790283
2016-03-15T07:10:01	19	1	0.548446583747864
2016-03-15T07:12:01	20	0	0.045191216468811
2016-03-15T07:14:02	20	0	0.0457859992980957
2016-03-15T07:16:01	20	0	0.0460975050926209
2016-03-15T07:18:01	20	0	0.0498665690422058
2016-03-15T07:20:01	20	0	0.0431080222129822
2016-03-15T07:22:02	20	0	0.0427171945571899
2016-03-15T07:24:02	20	0	0.0529292345046997
2016-03-15T07:26:01	20	0	0.0447545170783997
2016-03-15T07:28:01	19	1	0.541816115379333
2016-03-15T07:30:01	20	0	0.052305281162262
2016-03-15T07:32:02	20	0	0.0463796496391296
2016-03-15T07:34:01	20	0	0.0460134863853455
2016-03-15T07:36:01	20	0	0.0443404316902161
2016-03-15T07:38:01	20	0	0.0488174796104431
2016-03-15T07:40:02	20	0	0.0460133194923401
2016-03-15T07:42:01	20	0	0.0430151343345642
2016-03-15T07:44:01	20	0	0.0433373928070068
2016-03-15T07:46:01	16	4	2.04308774471283
2016-03-15T07:48:01	20	0	0.0443695545196533
2016-03-15T07:50:02	19	1	0.559456205368042
2016-03-15T07:52:02	20	0	0.0569572567939758
2016-03-15T07:54:01	20	0	0.0530892729759216
2016-03-15T07:56:02	20	0	0.0441683530807495
2016-03-15T07:58:01	20	0	0.0605823636054993
2016-03-15T08:00:01	19	1	0.543259167671204
2016-03-15T08:02:02	20	0	0.0485313892364502
2016-03-15T08:04:01	20	0	0.0446070671081543
2016-03-15T08:06:01	19	1	0.546359539031982
2016-03-15T08:08:01	20	0	0.046086597442627
2016-03-15T08:10:01	20	0	0.0443305492401123
2016-03-15T08:12:02	20	0	0.0503891468048096
2016-03-15T08:14:01	20	0	0.0434072136878967
2016-03-15T08:16:01	20	0	0.0447567582130432
2016-03-15T08:18:01	20	0	0.0570691466331482
2016-03-15T08:20:02	20	0	0.0445181608200073
2016-03-15T08:22:01	20	0	0.0453790187835693
2016-03-15T08:24:01	20	0	0.0448923587799072
2016-03-15T08:26:02	20	0	0.0468572616577148
2016-03-15T08:28:01	20	0	0.044946014881134
2016-03-15T08:30:01	20	0	0.0451688289642334
2016-03-15T08:32:01	20	0	0.0429073333740234
2016-03-15T08:34:02	19	1	0.546763348579407
2016-03-15T08:36:01	20	0	0.0451078653335571
2016-03-15T08:38:01	20	0	0.0433057188987732
2016-03-15T08:40:01	20	0	0.0436730146408081
2016-03-15T08:42:01	20	0	0.0443411469459534
2016-03-15T08:44:02	20	0	0.0440122842788696
2016-03-15T08:46:01	20	0	0.0457352876663208
2016-03-15T08:48:01	20	0	0.0443160057067871
2016-03-15T08:50:01	20	0	0.0456413626670837
2016-03-15T08:52:02	20	0	0.046760904788971
2016-03-15T08:54:01	20	0	0.0467095971107483
2016-03-15T08:56:01	20	0	0.0449970722198486
2016-03-15T08:58:01	20	0	0.0439325094223022
2016-03-15T09:00:01	20	0	0.0498210430145264
2016-03-15T09:02:01	20	0	0.0438905358314514
2016-03-15T09:04:01	20	0	0.0689345598220825
2016-03-15T09:06:02	20	0	0.0477958679199219
2016-03-15T09:08:01	20	0	0.0449654817581177
2016-03-15T09:10:01	20	0	0.0450388312339783
2016-03-15T09:12:02	20	0	0.0438352823257446
2016-03-15T09:14:02	20	0	0.0456246495246887
2016-03-15T09:16:01	20	0	0.05481196641922
2016-03-15T09:18:01	20	0	0.0460745334625244
2016-03-15T09:20:02	20	0	0.0451786637306213
2016-03-15T09:22:02	20	0	0.0496184468269348
2016-03-15T09:24:01	20	0	0.0432360410690308
2016-03-15T09:26:01	20	0	0.0445945501327515
2016-03-15T09:28:01	20	0	0.0423890352249146
2016-03-15T09:30:02	20	0	0.0455880403518677
2016-03-15T09:32:02	20	0	0.0551589250564575
2016-03-15T09:34:01	20	0	0.0495253682136536
2016-03-15T09:36:01	20	0	0.0451837301254272
2016-03-15T09:38:02	20	0	0.0443572163581848
2016-03-15T09:40:01	20	0	0.0429012775421143
2016-03-15T09:42:01	20	0	0.0436812281608582
2016-03-15T09:44:01	20	0	0.0494425058364868
2016-03-15T09:46:02	20	0	0.0445653557777405
2016-03-15T09:48:02	20	0	0.0421061038970947
2016-03-15T09:50:01	20	0	0.0431740641593933
2016-03-15T09:52:01	20	0	0.0454282402992249
2016-03-15T09:54:01	20	0	0.0445706248283386
2016-03-15T09:56:02	20	0	0.0440475344657898
2016-03-15T09:58:02	20	0	0.0547340393066406
2016-03-15T10:00:01	20	0	0.04367436170578
2016-03-15T10:02:02	20	0	0.0500482678413391
2016-03-15T10:04:01	20	0	0.0444543719291687
2016-03-15T10:06:01	20	0	0.0446164965629578
2016-03-15T10:08:01	20	0	0.0444862961769104
2016-03-15T10:10:02	20	0	0.0443078517913818
2016-03-15T10:12:02	20	0	0.0434993505477905
2016-03-15T10:14:01	20	0	0.0518954157829285
2016-03-15T10:16:01	20	0	0.0443098425865173
2016-03-15T10:18:01	20	0	0.0525476813316345
2016-03-15T10:20:01	20	0	0.0436370134353638
2016-03-15T10:22:01	20	0	0.0533612012863159
2016-03-15T10:24:01	20	0	0.0452728629112244
2016-03-15T10:26:02	20	0	0.04262855052948
2016-03-15T10:28:02	20	0	0.0456196784973145
2016-03-15T10:30:01	20	0	0.0441746711730957
2016-03-15T10:32:01	20	0	0.0449436664581299
2016-03-15T10:34:01	20	0	0.0435641527175903
2016-03-15T10:36:02	20	0	0.0433738470077515
2016-03-15T10:38:02	20	0	0.0445641279220581
2016-03-15T10:40:01	20	0	0.0451873540878296
2016-03-15T10:42:01	20	0	0.0425326585769653
2016-03-15T10:44:01	20	0	0.0492387175559998
2016-03-15T10:46:02	20	0	0.0439948081970215
2016-03-15T10:48:01	20	0	0.0460337281227112
2016-03-15T10:50:01	20	0	0.0431137084960938
2016-03-15T10:52:01	20	0	0.0434702515602112
2016-03-15T10:54:02	20	0	0.0428233861923218
2016-03-15T10:56:01	20	0	0.0433957457542419
2016-03-15T10:58:01	20	0	0.0438557147979736
2016-03-15T11:00:01	20	0	0.0432215332984924
2016-03-15T11:02:02	20	0	0.0431358575820923
2016-03-15T11:04:02	20	0	0.0429195880889893
2016-03-15T11:06:01	20	0	0.0430657267570496
2016-03-15T11:08:01	20	0	0.0428544759750366
2016-03-15T11:10:01	20	0	0.0452212691307068
2016-03-15T11:12:01	20	0	0.0433105826377869
2016-03-15T11:14:02	20	0	0.045429003238678
2016-03-15T11:16:01	20	0	0.0453224062919617
2016-03-15T11:18:01	20	0	0.0451001763343811
2016-03-15T11:20:01	20	0	0.0456662893295288
2016-03-15T11:22:02	20	0	0.0432981133460999
2016-03-15T11:24:01	20	0	0.0443053245544434
2016-03-15T11:26:01	19	1	0.54419070482254
2016-03-15T11:28:01	20	0	0.0458971500396729
2016-03-15T11:30:01	20	0	0.0445606589317322
2016-03-15T11:32:02	20	0	0.0453282594680786
2016-03-15T11:34:01	20	0	0.0431427240371704
2016-03-15T11:36:01	20	0	0.0443424701690674
2016-03-15T11:38:01	20	0	0.0442246317863464
2016-03-15T11:40:01	20	0	0.044942319393158
2016-03-15T11:42:01	20	0	0.0439301609992981
2016-03-15T11:44:02	20	0	0.146249890327454
2016-03-15T11:46:01	20	0	0.0436238050460815
2016-03-15T11:48:01	20	0	0.0429090261459351
2016-03-15T11:50:01	20	0	0.044927442073822
2016-03-15T11:52:02	20	0	0.0437668800354004
2016-03-15T11:54:02	20	0	0.0440167546272278
2016-03-15T11:56:01	20	0	0.0448785305023193
2016-03-15T11:58:01	20	0	0.0467365145683289
2016-03-15T12:00:01	18	2	1.04203234910965
2016-03-15T12:02:02	20	0	0.0448710918426514
2016-03-15T12:04:01	20	0	0.0433729887008667
2016-03-15T12:06:01	20	0	0.0431504487991333
2016-03-15T12:08:01	20	0	0.0427956581115723
2016-03-15T12:10:02	20	0	0.043003261089325
2016-03-15T12:12:02	20	0	0.0420971989631653
2016-03-15T12:14:01	20	0	0.0458101391792297
2016-03-15T12:16:01	20	0	0.0448570609092712
2016-03-15T12:18:01	20	0	0.0431669235229492
2016-03-15T12:20:01	20	0	0.044434118270874
2016-03-15T12:22:02	20	0	0.0435896396636963
2016-03-15T12:24:01	20	0	0.0439687371253967
2016-03-15T12:26:01	20	0	0.0454482197761536
2016-03-15T12:28:01	20	0	0.0461554050445557
2016-03-15T12:30:01	20	0	0.0450088143348694
2016-03-15T12:32:02	20	0	0.0428561687469482
2016-03-15T12:34:01	20	0	0.0445915699005127
2016-03-15T12:36:01	20	0	0.0445598840713501
2016-03-15T12:38:01	20	0	0.0453426837921143
2016-03-15T12:40:01	20	0	0.0449252843856811
2016-03-15T12:42:02	20	0	0.0439520120620728
2016-03-15T12:44:01	20	0	0.0430706262588501
2016-03-15T12:46:01	20	0	0.0457207441329956
2016-03-15T12:48:01	20	0	0.0440746307373047
2016-03-15T12:50:01	20	0	0.0450454354286194
2016-03-15T12:52:02	20	0	0.0425887227058411
2016-03-15T12:54:01	20	0	0.0433967113494873
2016-03-15T12:56:01	20	0	0.0450721025466919
2016-03-15T12:58:01	20	0	0.043879771232605
2016-03-15T13:00:01	20	0	0.0441196918487549
2016-03-15T13:02:02	20	0	0.0434000372886658
2016-03-15T13:04:01	20	0	0.0427408456802368
2016-03-15T13:06:01	20	0	0.0422587990760803
2016-03-15T13:08:01	20	0	0.0430920124053955
2016-03-15T13:10:01	20	0	0.0452987194061279
2016-03-15T13:12:02	20	0	0.0438003540039062
2016-03-15T13:14:02	20	0	0.0434932947158813
2016-03-15T13:16:01	20	0	0.0417184829711914
2016-03-15T13:18:01	20	0	0.0435413837432861
2016-03-15T13:20:01	20	0	0.0426315665245056
2016-03-15T13:22:01	20	0	0.0426926493644714
2016-03-15T13:24:02	20	0	0.0449555516242981
2016-03-15T13:26:02	20	0	0.0441039323806763
2016-03-15T13:28:01	20	0	0.0438402652740479
2016-03-15T13:30:01	20	0	0.043264102935791
2016-03-15T13:32:01	20	0	0.0449631690979004
2016-03-15T13:34:01	20	0	0.0443124055862427
2016-03-15T13:36:02	20	0	0.0414071798324585
2016-03-15T13:38:02	20	0	0.0436494946479797
2016-03-15T13:40:01	20	0	0.0444948673248291
2016-03-15T13:42:01	20	0	0.0432014465332031
2016-03-15T13:44:01	20	0	0.0424583911895752
2016-03-15T13:46:01	20	0	0.0447121739387512
2016-03-15T13:48:02	20	0	0.0432729959487915
2016-03-15T13:50:01	20	0	0.0442225813865662
2016-03-15T13:52:01	20	0	0.0443896293640137
2016-03-15T13:54:01	20	0	0.0439900517463684
2016-03-15T13:56:01	20	0	0.0445509195327759
2016-03-15T13:58:02	20	0	0.0442674517631531
2016-03-15T14:00:01	20	0	0.0438896179199219
2016-03-15T14:02:01	20	0	0.0433988094329834
2016-03-15T14:04:01	20	0	0.0453839540481567
2016-03-15T14:06:02	20	0	0.044035017490387
2016-03-15T14:08:01	20	0	0.0440428376197815
2016-03-15T14:10:01	20	0	0.0434335231781006
2016-03-15T14:12:01	20	0	0.0440100073814392
2016-03-15T14:14:01	20	0	0.0429905772209167
2016-03-15T14:16:02	20	0	0.045297908782959
2016-03-15T14:18:02	20	0	0.0433980107307434
2016-03-15T14:20:01	20	0	0.043837559223175
2016-03-15T14:22:01	20	0	0.0420294642448425
2016-03-15T14:24:01	20	0	0.0446115374565125
2016-03-15T14:26:01	20	0	0.0435267925262451
2016-03-15T14:28:02	19	1	0.543382608890533
2016-03-15T14:30:01	20	0	0.0439267873764038
2016-03-15T14:32:01	20	0	0.0435952067375183
2016-03-15T14:34:01	20	0	0.0470699906349182
2016-03-15T14:36:01	20	0	0.0473915696144104
2016-03-15T14:38:02	20	0	0.0472816586494446
2016-03-15T14:40:01	20	0	0.0537092924118042
2016-03-15T14:42:01	20	0	0.0447183728218079
2016-03-15T14:44:01	20	0	0.0457077264785767
2016-03-15T14:46:02	20	0	0.0436573147773743
2016-03-15T14:48:01	20	0	0.0444428563117981
2016-03-15T14:50:01	20	0	0.0446195721626282
2016-03-15T14:52:01	20	0	0.0432329177856445
2016-03-15T14:54:01	20	0	0.0426409840583801
2016-03-15T14:56:02	20	0	0.0431699514389038
2016-03-15T14:58:02	20	0	0.0430957198143005
2016-03-15T15:00:01	20	0	0.0428452491760254
2016-03-15T15:02:01	20	0	0.0473718285560608
2016-03-15T15:04:01	20	0	0.0448012590408325
2016-03-15T15:06:02	20	0	0.0432170510292053
2016-03-15T15:08:01	20	0	0.0481677889823914
2016-03-15T15:10:01	20	0	0.0446323275566101
2016-03-15T15:12:01	20	0	0.0486623287200928
2016-03-15T15:14:02	20	0	0.0444438695907593
2016-03-15T15:16:02	20	0	0.0442834973335266
2016-03-15T15:18:01	20	0	0.0433524608612061
2016-03-15T15:20:01	20	0	0.048043167591095
2016-03-15T15:22:01	20	0	0.0438885569572449
2016-03-15T15:24:02	19	1	0.55412780046463
2016-03-15T15:26:01	20	0	0.0461002111434936
2016-03-15T15:28:01	20	0	0.0464988112449646
2016-03-15T15:30:01	20	0	0.0439247131347656
2016-03-15T15:32:01	20	0	0.0497453212738037
2016-03-15T15:34:02	20	0	0.0446427702903748
2016-03-15T15:36:01	20	0	0.0448676705360413
2016-03-15T15:38:01	20	0	0.049036431312561
2016-03-15T15:40:01	20	0	0.0452684044837952
2016-03-15T15:42:02	20	0	0.0481629490852356
2016-03-15T15:44:01	20	0	0.0457172989845276
2016-03-15T15:46:01	20	0	0.0433264374732971
2016-03-15T15:48:01	20	0	0.0442403793334961
2016-03-15T15:50:02	20	0	0.044667637348175
2016-03-15T15:52:02	20	0	0.0446879029273987
2016-03-15T15:54:01	20	0	0.0454164028167725
2016-03-15T15:56:01	20	0	0.0436890482902527
2016-03-15T15:58:01	20	0	0.0419634342193604
2016-03-15T16:00:02	18	2	1.04182599782944
2016-03-15T16:02:01	20	0	0.0501059055328369
2016-03-15T16:04:03	19	1	0.636449730396271
2016-03-15T16:06:02	19	1	0.615417969226837
2016-03-15T16:08:02	18	2	1.11636618375778
2016-03-15T16:10:02	18	2	1.12749446630478
2016-03-15T16:12:02	20	0	0.102303946018219
2016-03-15T16:14:03	20	0	0.222882294654846
2016-03-15T16:16:02	20	0	0.0492197155952454
2016-03-15T16:18:01	20	0	0.0424140453338623
2016-03-15T16:20:01	20	0	0.0458835124969482
2016-03-15T16:22:02	20	0	0.0427883625030518
2016-03-15T16:24:02	20	0	0.0445485591888428
2016-03-15T16:26:01	20	0	0.0445534825325012
2016-03-15T16:28:01	20	0	0.0468682408332825
2016-03-15T16:30:01	20	0	0.0442517518997192
2016-03-15T16:32:02	20	0	0.043893563747406
2016-03-15T16:34:02	20	0	0.0486007809638977
2016-03-15T16:36:01	20	0	0.0469508409500122
2016-03-15T16:38:01	20	0	0.0552250742912292
2016-03-15T16:40:02	20	0	0.0437213182449341
2016-03-15T16:42:01	20	0	0.0451989650726318
2016-03-15T16:44:01	20	0	0.0446729779243469
2016-03-15T16:46:01	20	0	0.0477697372436523
2016-03-15T16:48:02	20	0	0.0454532146453857
2016-03-15T16:50:01	20	0	0.0434823751449585
2016-03-15T16:52:01	20	0	0.0436667442321777
2016-03-15T16:54:02	20	0	0.0447922945022583
2016-03-15T16:56:01	20	0	0.0445538878440857
2016-03-15T16:58:01	20	0	0.0446036458015442
2016-03-15T17:00:01	20	0	0.0439051747322083
2016-03-15T17:02:01	20	0	0.0463737368583679
2016-03-15T17:04:01	20	0	0.0444085359573364
2016-03-15T17:06:01	20	0	0.0446523189544678
2016-03-15T17:08:01	20	0	0.0467852473258972
2016-03-15T17:10:02	20	0	0.0453420877456665
2016-03-15T17:12:01	20	0	0.0462780475616455
2016-03-15T17:14:01	20	0	0.0433894515037537
2016-03-15T17:16:01	20	0	0.0458717346191406
2016-03-15T17:18:02	20	0	0.0450619459152222
2016-03-15T17:20:01	20	0	0.0590533494949341
2016-03-15T17:22:01	20	0	0.0427483081817627
2016-03-15T17:24:02	19	1	0.545988368988037
2016-03-15T17:26:02	19	1	0.551289653778076
2016-03-15T17:28:01	20	0	0.0555799841880798
2016-03-15T17:30:02	19	1	0.553360199928284
2016-03-15T17:32:01	20	0	0.0464570760726929
2016-03-15T17:34:01	20	0	0.0454749941825867
2016-03-15T17:36:01	20	0	0.0505463004112244
2016-03-15T17:38:02	19	1	0.556826269626617
2016-03-15T17:40:01	20	0	0.0517589092254639
2016-03-15T17:42:01	19	1	0.543634402751923
2016-03-15T17:44:02	20	0	0.0445375323295593
2016-03-15T17:46:01	20	0	0.0460285067558289
2016-03-15T17:48:01	20	0	0.0446687459945679
2016-03-15T17:50:01	20	0	0.0444411873817444
2016-03-15T17:52:02	20	0	0.0468882918357849
2016-03-15T17:54:01	20	0	0.0436994314193726
2016-03-15T17:56:01	20	0	0.0476077437400818
2016-03-15T17:58:02	20	0	0.0450410723686218
2016-03-15T18:00:01	20	0	0.050411856174469
2016-03-15T18:02:02	20	0	0.0472677230834961
2016-03-15T18:04:01	20	0	0.0467258214950561
2016-03-15T18:06:01	20	0	0.0459362387657165
2016-03-15T18:08:02	20	0	0.0459698915481567
2016-03-15T18:10:01	20	0	0.0438239932060242
2016-03-15T18:12:01	20	0	0.0431370258331299
2016-03-15T18:14:01	20	0	0.0425878047943115
2016-03-15T18:16:01	20	0	0.0444415807723999
2016-03-15T18:18:02	20	0	0.0453704833984375
2016-03-15T18:20:01	20	0	0.045678699016571
2016-03-15T18:22:01	20	0	0.0522122502326965
2016-03-15T18:24:02	20	0	0.0444970846176147
2016-03-15T18:26:02	20	0	0.0464191436767578
2016-03-15T18:28:01	20	0	0.0546853899955749
2016-03-15T18:30:01	20	0	0.0444871544837952
2016-03-15T18:32:02	20	0	0.0442332148551941
2016-03-15T18:34:01	20	0	0.0463165640830994
2016-03-15T18:36:01	20	0	0.0547863721847534
2016-03-15T18:38:01	19	1	0.547191417217255
2016-03-15T18:40:02	20	0	0.0440588235855103
2016-03-15T18:42:01	20	0	0.0507024049758911
2016-03-15T18:44:01	20	0	0.0444159150123596
2016-03-15T18:46:01	20	0	0.0456902146339416
2016-03-15T18:48:02	20	0	0.0461739540100098
2016-03-15T18:50:01	20	0	0.0449769854545593
2016-03-15T18:52:01	20	0	0.0466476202011108
2016-03-15T18:54:01	20	0	0.045488440990448
2016-03-15T18:56:02	20	0	0.0431814789772034
2016-03-15T18:58:01	20	0	0.0522704839706421
2016-03-15T19:00:01	20	0	0.044097900390625
2016-03-15T19:02:02	18	2	1.04461990594864
2016-03-15T19:04:01	19	1	0.542656195163727
2016-03-15T19:06:01	20	0	0.0531739592552185
2016-03-15T19:08:01	20	0	0.0446610331535339
2016-03-15T19:10:02	20	0	0.0447783470153809
2016-03-15T19:12:02	19	1	0.543393051624298
2016-03-15T19:14:01	20	0	0.0809632658958435
2016-03-15T19:16:01	20	0	0.0450225353240967
2016-03-15T19:18:01	20	0	0.0430679321289062
2016-03-15T19:20:01	20	0	0.0456167101860046
2016-03-15T19:22:02	20	0	0.0456220865249634
2016-03-15T19:24:01	19	1	0.54788578748703
2016-03-15T19:26:01	20	0	0.0445226073265076
2016-03-15T19:28:01	20	0	0.0454241514205933
2016-03-15T19:30:02	20	0	0.0433575749397278
2016-03-15T19:32:02	20	0	0.0452924847602844
2016-03-15T19:34:01	20	0	0.0527878880500793
2016-03-15T19:36:01	20	0	0.0468768239021301
2016-03-15T19:38:02	20	0	0.0445617079734802
2016-03-15T19:40:01	20	0	0.0472350716590881
2016-03-15T19:42:01	19	1	0.544131433963776
2016-03-15T19:44:01	20	0	0.0443064570426941
2016-03-15T19:46:01	20	0	0.0438997507095337
2016-03-15T19:48:02	20	0	0.0497475743293762
2016-03-15T19:50:01	20	0	0.0455960035324097
2016-03-15T19:52:01	20	0	0.0455366730690002
2016-03-15T19:54:03	20	0	0.0581558465957642
2016-03-15T19:56:02	20	0	0.0479533314704895
2016-03-15T19:58:01	20	0	0.0461660861968994
2016-03-15T20:00:01	20	0	0.0442861795425415
2016-03-15T20:02:02	20	0	0.0437792301177979
